sample_id	filename	source_identity	split	caption	caption_source	caption_word_count	event_count	duration_frames_120fps	duration_frames_20fps_est	package	category	take_name	take_actor	take_date	actor_uid	is_mirror	move_soma_uniform_path	shape_path	temporal_events_json	role	used_for	limitations
soma30k_00063	inj_right_leg_idle_loop_002__A123	230118|injured_R_leg_idle_002|A123|inj_right_leg_idle_loop_002__A123	train	person stands on an injured right leg maintaining medium energy levels	content_natural_desc_1	11	1	990	165	Locomotion	Basic Locomotion Styles	injured_R_leg_idle_002	A123	230118	A123	False	soma_uniform/bvh/230118/inj_right_leg_idle_loop_002__A123.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":8.15,""description"":""A person is standing with an injured right leg and facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00064	dance_retro_charleston_walk_R_002__A306	230411|dance_retro_charleston_walk_R_002|A306|dance_retro_charleston_walk_R_002__A306	train	dance charleston with transitions and leg kicking	content_natural_desc_1	7	1	879	146	Dances	Dancing	dance_retro_charleston_walk_R_002	A306	230411	A306	False	soma_uniform/bvh/230411/dance_retro_charleston_walk_R_002__A306.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":7.25,""description"":""A person performs a charleston walk twice by a forward kick with the left leg and a backward kick with the right leg.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00065	jog_ff_loop_180_R_004__A206	230217|jog_ff_loop_180_R_004|A206|jog_ff_loop_180_R_004__A206	train	person jogs forward without speeding up to a run	content_natural_desc_2	9	1	443	73	Locomotion	Baseline	jog_ff_loop_180_R_004	A206	230217	A206	False	soma_uniform/bvh/230217/jog_ff_loop_180_R_004__A206.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.6,""description"":""A person quickly jogs forward with forearms moving up and down.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00066	jump_ff_180_R_003__A328	230417|jump_ff_180_R_003|A328|jump_ff_180_R_003__A328	train	jumping forward from a standing position	content_natural_desc_1	6	1	312	52	Locomotion	Baseline	jump_ff_180_R_003	A328	230417	A328	False	soma_uniform/bvh/230417/jump_ff_180_R_003__A328.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.5,""description"":""The person swiftly takes a jump forward with their right foot.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00067	turn_jump_045_003__A029	220720|turn_jump_045_003|A029|turn_jump_045_003__A029	train	diagonally turn and jump backwards over your left shoulder	content_natural_desc_1	9	1	485	80	Locomotion	Basic Locomotion Neutral	turn_jump_045_003	A029	220720	A029	False	soma_uniform/bvh/220720/turn_jump_045_003__A029.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.95,""description"":""A person turns over the left shoulder and quickly jumps to the left back diagonal.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00068	jump_ff_270_003__A228	230228|jump_ff_270_R_003|A228|jump_ff_270_003__A228	train	a short jump to the right from a standing position	content_natural_desc_1	10	1	510	85	Locomotion	Baseline	jump_ff_270_R_003	A228	230228	A228	False	soma_uniform/bvh/230228/jump_ff_270_003__A228.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.15,""description"":""A person makes a quick horizontal jump toward their right side.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00069	jump_ff_180_R_001__A071	221118|jump_ff_180_R_001|A071|jump_ff_180_R_001__A071	train	jumping forward from a standing position	content_natural_desc_1	6	1	342	57	Locomotion	Baseline	jump_ff_180_R_001	A071	221118	A071	False	soma_uniform/bvh/221118/jump_ff_180_R_001__A071.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.75,""description"":""The person swiftly takes a jump forward with their right foot.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00070	jump_ff_180_R_001__A299	230322|jump_ff_180_R_001|A299|jump_ff_180_R_001__A299	train	jumping forward from a standing position	content_natural_desc_1	6	1	530	88	Locomotion	Baseline	jump_ff_180_R_001	A299	230322	A299	False	soma_uniform/bvh/230322/jump_ff_180_R_001__A299.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.35,""description"":""The person swiftly takes a jump forward with their right foot.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00071	jog_ff_loop_270_003__A069	221118|jog_ff_loop_270_R_003|A069|jog_ff_loop_270_003__A069	train	begin jogging to the right facing forward by crossing the left foot behind	content_natural_desc_1	13	1	249	41	Locomotion	Basic Locomotion Neutral	jog_ff_loop_270_R_003	A069	221118	A069	False	soma_uniform/bvh/221118/jog_ff_loop_270_003__A069.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.0,""description"":""A person jogs sideways in a crossover pattern with long strides to the right at a quick pace, swaying their arms.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00073	sit_cross_legged_stop_002__A192	230214|sit_cross_legged_stop_R_002|A192|sit_cross_legged_stop_002__A192	train	from a sitting position with crossed legs, stand up with the right foot first	content_natural_desc_1	14	1	625	104	Locomotion	Basic Locomotion Neutral	sit_cross_legged_stop_R_002	A192	230214	A192	False	soma_uniform/bvh/230214/sit_cross_legged_stop_002__A192.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.1,""description"":""A person sitting cross-legged on the ground stands upright.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00074	high_jump_R_003__A325	230414|high_jump_R_opt_1_003|A325|high_jump_R_003__A325	train	high jump over a moving pole in one place	content_natural_desc_1	9	1	352	58	Locomotion	Baseline	high_jump_R_opt_1_003	A325	230414	A325	False	soma_uniform/bvh/230414/high_jump_R_003__A325.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.85,""description"":""A person quickly does a high jump and then lands while facing forward with their arms by their side.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00075	jump_forward_003__A034	220721|jump_ff_180_R_003|A034|jump_forward_003__A034	train	jumping forward from a standing position	content_natural_desc_1	6	1	295	49	Locomotion	Baseline	jump_ff_180_R_003	A034	220721	A034	False	soma_uniform/bvh/220721/jump_forward_003__A034.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.4,""description"":""The person swiftly takes a jump forward with their right foot.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00076	come_down_50cm_box_R_004__A230	230301|come_down_50cm_box_R_004|A230|come_down_50cm_box_R_004__A230	train	individual steps off a small box using their hands for support if needed	content_natural_desc_1	13	1	284	47	Locomotion	Baseline	come_down_50cm_box_R_004	A230	230301	A230	False	soma_uniform/bvh/230301/come_down_50cm_box_R_004__A230.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.3,""description"":""A person gets down from a box and stands idle.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00077	come_up_50cm_box_R_002__A139	230123|come_up_50cm_box_R_002|A139|come_up_50cm_box_R_002__A139	train	step up on a box using hands for support, starting with right foot and ending with left	content_natural_desc_1	17	1	323	53	Locomotion	Baseline	come_up_50cm_box_R_002	A139	230123	A139	False	soma_uniform/bvh/230123/come_up_50cm_box_R_002__A139.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.6,""description"":""A person standing on the ground steps up on a raised platform and stands still, facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00078	jump_ff_360_R_001__A501	231110|jump_ff_360_R_001|A501|jump_ff_360_R_001__A501	train	character performs a small jump while moving backward	content_natural_desc_1	8	1	430	71	Locomotion	Baseline	jump_ff_360_R_001	A501	231110	A501	False	soma_uniform/bvh/231110/jump_ff_360_R_001__A501.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.5,""description"":""A person standing idle takes a small hop backward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00079	come_up_50cm_box_R_002__A167	230201|come_up_50cm_box_R_002|A167|come_up_50cm_box_R_002__A167	train	step up on a box using hands for support, starting with right foot and ending with left	content_natural_desc_1	17	1	293	48	Locomotion	Baseline	come_up_50cm_box_R_002	A167	230201	A167	False	soma_uniform/bvh/230201/come_up_50cm_box_R_002__A167.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.35,""description"":""A person standing on the ground steps up on a raised platform and stands still, facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00080	walk_ff_loop_180_R_003__A149	230125|walk_ff_loop_180_R_003|A149|walk_ff_loop_180_R_003__A149	train	character walks forward keeping their face looking front	content_natural_desc_2	8	1	439	73	Locomotion	Basic Locomotion Neutral	walk_ff_loop_180_R_003	A149	230125	A149	False	soma_uniform/bvh/230125/walk_ff_loop_180_R_003__A149.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.6,""description"":""The person walks forward with a steady, confident gait. Arms move loosely with the steps and maintain slight distance from the torso.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00081	sit_cross_legged_stop_001__A101	230103|sit_cross_legged_stop_R_001|A101|sit_cross_legged_stop_001__A101	train	from a sitting position with crossed legs, stand up with the right foot first	content_natural_desc_1	14	1	538	89	Locomotion	Basic Locomotion Neutral	sit_cross_legged_stop_R_001	A101	230103	A101	False	soma_uniform/bvh/230103/sit_cross_legged_stop_001__A101.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.1,""description"":""A person sitting cross-legged on the ground stands upright.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00082	walk_hands_on_back_loop_001__A054	221012|walk_hands_on_back_180_loop_R_001|A054|walk_hands_on_back_loop_001__A054	train	person walks forward while keeping their hands behind their back	content_natural_desc_1	10	1	548	91	Locomotion	Basic Locomotion Neutral	walk_hands_on_back_180_loop_R_001	A054	221012	A054	False	soma_uniform/bvh/221012/walk_hands_on_back_loop_001__A054.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.5,""description"":""A person is steadily walking forward with their hands on their back while looking around casually.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00083	come_down_50cm_box_R_001__A045	221010|come_down_50cm_box_R_001|A045|come_down_50cm_box_R_001__A045	train	individual steps off a small box using their hands for support if needed	content_natural_desc_1	13	1	716	119	Locomotion	Baseline	come_down_50cm_box_R_001	A045	221010	A045	False	soma_uniform/bvh/221010/come_down_50cm_box_R_001__A045.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.9,""description"":""A person gets down from a box and stands idle.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00084	injured_torso_jog_ff_loop_225_R_004__A336	230419|injured_torso_jog_ff_loop_225_R_004|A336|injured_torso_jog_ff_loop_225_R_004__A336	train	person with an injured torso jogs forward diagonally while holding their torso	content_natural_desc_1	12	1	448	74	Locomotion	Basic Locomotion Styles	injured_torso_jog_ff_loop_225_R_004	A336	230419	A336	False	soma_uniform/bvh/230419/injured_torso_jog_ff_loop_225_R_004__A336.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.65,""description"":""An injured person facing forward jogs diagonally to the right with their right hand placed near the torso.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00085	lift_crate_walk_ff_stop_225_001__A140	230124|lift_crate_walk_ff_stop_225_R_001|A140|lift_crate_walk_ff_stop_225_001__A140	train	person stops walking forward right diagonally and starts carrying a crate with both hands	content_natural_desc_1	14	1	771	128	Gaming	Object Interaction	lift_crate_walk_ff_stop_225_R_001	A140	230124	A140	False	soma_uniform/bvh/230124/lift_crate_walk_ff_stop_225_001__A140.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":6.433333,""description"":""A person, facing forward, walks toward the right front diagonal while holding a crate with both arms before coming to a stop.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00086	jump_ff_360_001__A055	221012|jump_ff_360_R_001|A055|jump_ff_360_001__A055	train	character performs a small jump while moving backward	content_natural_desc_1	8	1	513	85	Locomotion	Baseline	jump_ff_360_R_001	A055	221012	A055	False	soma_uniform/bvh/221012/jump_ff_360_001__A055.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.2,""description"":""The person jumps backwards while facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_00087	dance_basic_chaines_306_R_fast_001__A310	230411|dance_basic_chaines_360_R_fast_001|A310|dance_basic_chaines_306_R_fast_001__A310	train	making swift backward rotations in a faster dance	content_natural_desc_1	8	1	570	95	Dances	Dancing	dance_basic_chaines_360_R_fast_001	A310	230411	A310	False	soma_uniform/bvh/230411/dance_basic_chaines_306_R_fast_001__A310.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.35,""description"":""The dancer spins backward smoothly, taking multiple turns before coming to a stop with the knees soft and body balanced.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
