path	source_url	title	venue	original_bytes	compressed_bytes	current_bytes
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Fluid_Implicit_Particles_on_Coadjoint_Orbits.pdf	https://dl.acm.org/doi/pdf/10.1145/3687970	Fluid Implicit Particles on Coadjoint Orbits	SIGGRAPH ASIA 2024	86653905	2136674	2136674
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Doppler_Time_of_Flight_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3618335	Doppler Time-of-Flight Rendering	SIGGRAPH ASIA 2023	85708001	3186757	3186757
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/GenLit_Reformulating_Single_Image_Relighting_as_Video_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763970	GenLit: Reformulating Single-Image Relighting as Video Generation	SIGGRAPH ASIA 2025	85676029	1042039	1042039
obsidian-vault/paperPDFs/SIGGRAPH_2025/AssetDropper_Asset_Extraction_via_Diffusion_Models_with_Reward-Driven_Optimization.pdf	http://arxiv.org/abs/2506.07738	AssetDropper: Asset Extraction via Diffusion Models with Reward-Driven Optimization	SIGGRAPH 2025	85626541	1226954	1226954
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PractiLight_Practical_Light_Control_Using_Foundational_Diffusion_Models.pdf	https://dl.acm.org/doi/pdf/10.1145/3763342	PractiLight: Practical Light Control Using Foundational Diffusion Models	SIGGRAPH ASIA 2025	85599609	1241843	1241843
obsidian-vault/paperPDFs/SIGGRAPH_2025/Echoes_of_the_Coliseum_Towards_3D_Live_streaming_of_Sports_Events.pdf	https://dl.acm.org/doi/pdf/10.1145/3731214	Echoes of the Coliseum: Towards 3D Live streaming of Sports Events	SIGGRAPH 2025	84842124	4790810	4790810
obsidian-vault/paperPDFs/SIGGRAPH_2025/Putting_Rigid_Bodies_to_Rest.pdf	https://dl.acm.org/doi/pdf/10.1145/3731203	Putting Rigid Bodies to Rest	SIGGRAPH 2025	84712812	2325737	2325737
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Fast_MSX_Fast_Multiple_Scattering_Approximation.pdf	https://doi.org/10.1145/3610548.3618231	Fast-MSX: Fast Multiple Scattering Approximation	SIGGRAPH ASIA 2023	84613113	1000949	1000949
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/An_Implicitly_Stable_Mixture_Model_for_Dynamic_Multi_fluid_Simulations.pdf	https://doi.org/10.1145/3610548.3618215	An Implicitly Stable Mixture Model for Dynamic Multi-fluid Simulations	SIGGRAPH ASIA 2023	84511332	586907	586907
obsidian-vault/paperPDFs/SIGGRAPH_2023/Deep_SVBRDF_Estimation_From_Single_Image_Under_Learned_Planar_Lighting.pdf	https://doi.org/10.1145/3588432.3591559	Deep SVBRDF Estimation From Single Image Under Learned Planar Lighting	SIGGRAPH 2023	83960757	548829	548829
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/A_compact_stochastic_representation_for_Monte_Carlo_Path_Traced_images.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763846	A compact stochastic representation for Monte Carlo Path Traced images	SIGGRAPH ASIA 2025	83749606	5129110	5129110
obsidian-vault/paperPDFs/SIGGRAPH_2023/Computational_Long_Exposure_Mobile_Photography.pdf	https://motion-mode.github.io/	Computational Long Exposure Mobile Photography	SIGGRAPH 2023	83665799	3743979	3743979
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/FaceMap_Distortion_Driven_Perceptual_Facial_Saliency_Maps.pdf	https://media.githubusercontent.com/media/facebookresearch/FaceMap/main/paper/FaceMap__Distortion_Driven_Perceptual_Facial_Saliency_Maps.pdf	FaceMap: Distortion-Driven Perceptual Facial Saliency Maps	SIGGRAPH ASIA 2024	83482059	991166	991166
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Variational_Neural_Surfacing_of_3D_Sketches.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763900	Variational Neural Surfacing of 3D Sketches	SIGGRAPH ASIA 2025	83179053	1346651	1346651
obsidian-vault/paperPDFs/SIGGRAPH_2026/Broadband_Hyperspectral_3D_Imaging_using_Dispersed_Structured_Light.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_463&sess=sess147	Broadband Hyperspectral 3D Imaging using Dispersed Structured Light	SIGGRAPH 2026	82786911	1774851	1774851
obsidian-vault/paperPDFs/SIGGRAPH_2024/Lifting_Directional_Fields_to_Minimal_Sections.pdf	https://doi.org/10.1145/3658198	Lifting Directional Fields to Minimal Sections	SIGGRAPH 2024	82601504	1405352	1405352
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Computational_Design_of_LEGO_Sketch_Art.pdf	https://dl.acm.org/doi/pdf/10.1145/3618306	Computational Design of LEGO Sketch Art	SIGGRAPH ASIA 2023	82225175	1349992	1349992
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/SOF_Sorted_Opacity_Fields_for_Fast_Unbounded_Surface_Reconstruction.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763933	SOF: Sorted Opacity Fields for Fast Unbounded Surface Reconstruction	SIGGRAPH ASIA 2025	82197851	778567	778567
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Architectural_Co_LOD_Generation.pdf	https://vcc.tech/research/2024/CoLOD	Architectural Co-LOD Generation	SIGGRAPH ASIA 2024	82134429	2674272	2674272
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Reconstruction_of_Machine_Made_Shapes_from_Bitmap_Sketches.pdf	https://dl.acm.org/doi/pdf/10.1145/3618361	Reconstruction of Machine-Made Shapes from Bitmap Sketches	SIGGRAPH ASIA 2023	82128319	1795090	1795090
obsidian-vault/paperPDFs/SIGGRAPH_2025/Splat_and_Replace_3D_Reconstruction_with_Repetitive_Elements.pdf	https://dl.acm.org/doi/pdf/10.1145/3721238.3730727	Splat and Replace: 3D Reconstruction with Repetitive Elements	SIGGRAPH 2025	81748169	1349926	1349926
obsidian-vault/paperPDFs/SIGGRAPH_2024/GPU_accelerated_Rendering_of_Vector_Brush_Strokes.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657418	GPU-accelerated Rendering of Vector Brush Strokes	SIGGRAPH 2024	81572299	1114210	1114210
obsidian-vault/paperPDFs/SIGGRAPH_2023/Local_Deformation_for_Interactive_Shape_Editing.pdf	https://www.cs.columbia.edu/cg/local-deformation/	Local Deformation for Interactive Shape Editing	SIGGRAPH 2023	81386275	1410043	1410043
obsidian-vault/paperPDFs/SIGGRAPH_2024/TensoSDF_Roughness_aware_Tensorial_Representation_for_Robust_Geometry_and_Material_Reconstruction.pdf	https://doi.org/10.1145/3658211	TensoSDF: Roughness-aware Tensorial Representation for Robust Geometry and Material Reconstruction	SIGGRAPH 2024	81165801	2035773	2035773
obsidian-vault/paperPDFs/SIGGRAPH_2024/Efficient_Position_based_Deformable_Colon_Modeling_for_Endoscopic_Procedures_Simulation.pdf	https://www.inf.ufrgs.br/vislab/sig24/	Efficient Position-based Deformable Colon Modeling for Endoscopic Procedures Simulation	SIGGRAPH 2024	80943807	639250	639250
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Dynamic_Neural_Radiosity_with_Multi_grid_Decomposition.pdf	https://dl.acm.org/doi/pdf/10.1145/3680528.3687685	Dynamic Neural Radiosity with Multi-grid Decomposition	SIGGRAPH ASIA 2024	80791119	1069237	1069237
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Solid_Shell_Labeling_for_Discrete_Surfaces.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763847	Solid-Shell Labeling for Discrete Surfaces	SIGGRAPH ASIA 2025	80568703	1074477	1074477
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Self_supervised_Underwater_Color_Restoration_via_Wavelet_Diffusion_Model_with_Filtered_Multi_Scale_Feature_Distillation.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763999	Self-supervised Underwater Color Restoration via Wavelet-Diffusion Model with Filtered Multi-Scale Feature Distillation	SIGGRAPH ASIA 2025	80547673	1155708	1155708
obsidian-vault/paperPDFs/SIGGRAPH_2024/Stylized_Rendering_as_a_Function_of_Expectation.pdf	https://dl.acm.org/doi/pdf/10.1145/3658161	Stylized Rendering as a Function of Expectation	SIGGRAPH 2024	80411206	1888186	1888186
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Mixed_Variational_Finite_Elements_for_Implicit_Simulation_of_Deformables.pdf	https://doi.org/10.1145/3550469.3555418	Mixed Variational Finite Elements for Implicit Simulation of Deformables	SIGGRAPH ASIA 2022	80383930	653230	653230
obsidian-vault/paperPDFs/SIGGRAPH_2025/PS_CAD_Local_Geometry_Guidance_via_Prompting_and_Selection_for_CAD_Reconstruction.pdf	https://dl.acm.org/doi/pdf/10.1145/3733595	PS-CAD: Local Geometry Guidance via Prompting and Selection for CAD Reconstruction	SIGGRAPH 2025	79754120	1325770	1325770
obsidian-vault/paperPDFs/SIGGRAPH_2023/SpongeCake_A_Layered_Microflake_Surface_Appearance_Model.pdf	https://wangningbei.github.io/2022/SpongeCake.html	SpongeCake: A Layered Microflake Surface Appearance Model	SIGGRAPH 2023	79722821	2085323	2085323
obsidian-vault/paperPDFs/SIGGRAPH_2023/PCBend_Light_Up_Your_3D_Shapes_With_Foldable_Circuit_Boards.pdf	https://visualcomputing.ist.ac.at/publications/2023/PLUY3SWFCB/	PCBend: Light Up Your 3D Shapes With Foldable Circuit Boards	SIGGRAPH 2023	79687010	1137352	1137352
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/TwinTex_Geometry_aware_Texture_Generation_for_Abstracted_3D_Architectural_Models.pdf	https://dl.acm.org/doi/pdf/10.1145/3618328	TwinTex: Geometry-aware Texture Generation for Abstracted 3D Architectural Models	SIGGRAPH ASIA 2023	79682881	1186598	1186598
obsidian-vault/paperPDFs/SIGGRAPH_2022/SPCBPT_Subspace_based_Probabilistic_Connections_for_Bidirectional_Path_Tracing.pdf	https://ssufujia.github.io/SPCBPT/	SPCBPT: Subspace-based Probabilistic Connections for Bidirectional Path Tracing	SIGGRAPH 2022	79417288	1053743	1053743
obsidian-vault/paperPDFs/SIGGRAPH_2024/From_Microfacets_to_Participating_Media_A_Unified_Theory_of_Light_Transport_With_Stochastic_Geometry.pdf	https://dl.acm.org/doi/pdf/10.1145/3658121	From Microfacets to Participating Media: A Unified Theory of Light Transport With Stochastic Geometry	SIGGRAPH 2024	79224364	2963723	2963723
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Singular_Hessian_Implicit_Neural_Representation_of_Unoriented_Point_Clouds_by_Enforcing_Singular_Hessian.pdf	https://dl.acm.org/doi/pdf/10.1145/3618311	Neural-Singular-Hessian: Implicit Neural Representation of Unoriented Point Clouds by Enforcing Singular Hessian	SIGGRAPH ASIA 2023	79024065	2733357	2733357
obsidian-vault/paperPDFs/TOG_2022/DeepPhase_periodic_autoencoders_for_learning_motion_phase_manifolds.pdf	https://doi.org/10.1145/3528223.3530178	DeepPhase: periodic autoencoders for learning motion phase manifolds	TOG 2022	78681518	920628	920628
obsidian-vault/paperPDFs/SIGGRAPH_2024/StopThePop_Sorted_Gaussian_Splatting_for_View_consistent_Real_time_Rendering.pdf	https://doi.org/10.1145/3658187	StopThePop: Sorted Gaussian Splatting for View-consistent Real-time Rendering	SIGGRAPH 2024	77706922	1712845	1712845
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/S_sup_3_sup_Imagery_u_S_u_pecular_u_S_u_hading_from_u_S_u_cratch_Anisotropy.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763928	"S
                    <sup>3</sup>
                    Imagery:
                    <u>S</u>
                    pecular
                    <u>S</u>
                    hading from
                    <u>S</u>
                    cratch-Anisotropy"	SIGGRAPH ASIA 2025	77661166	1731836	1731836
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Single_Image_3D_Human_Digitization_with_Shape_guided_Diffusion.pdf	https://dl.acm.org/doi/pdf/10.1145/3610548.3618153	Single-Image 3D Human Digitization with Shape-guided Diffusion	SIGGRAPH ASIA 2023	77062150	1114001	1114001
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/StereoFG_Generating_Stereo_Frames_from_Centered_Feature_Stream.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763965	StereoFG: Generating Stereo Frames from Centered Feature Stream	SIGGRAPH ASIA 2025	76904039	1121805	1121805
obsidian-vault/paperPDFs/SIGGRAPH_2023/Inverse_Global_Illumination_Using_a_Neural_Radiometric_Prior.pdf	https://inverse-neural-radiosity.github.io/	Inverse Global Illumination Using a Neural Radiometric Prior	SIGGRAPH 2023	76623644	2718160	2718160
obsidian-vault/paperPDFs/SIGGRAPH_2023/MesoGen_Designing_Procedural_On_surface_Stranded_Mesostructures.pdf	https://eliemichel.github.io/MesoGen/	MesoGen: Designing Procedural On-surface Stranded Mesostructures	SIGGRAPH 2023	75833750	1791837	1791837
obsidian-vault/paperPDFs/SIGGRAPH_2024/Creating_LEGO_Figurines_From_Single_Images.pdf	https://doi.org/10.1145/3658167	Creating LEGO Figurines From Single Images	SIGGRAPH 2024	75236050	1453166	1453166
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/MIPNet_Neural_Normal_to_Anisotropic_Roughness_MIP_mapping.pdf	https://perso.telecom-paristech.fr/boubek/papers/MIPNet/	MIPNet: Neural Normal-to-Anisotropic-Roughness MIP mapping	SIGGRAPH ASIA 2022	75044786	2036418	2036418
obsidian-vault/paperPDFs/SIGGRAPH_2024/Proxy_Tracing_Unbiased_Reciprocal_Estimation_for_Optimized_Sampling_in_BDPT.pdf	https://doi.org/10.1145/3658216	Proxy Tracing: Unbiased Reciprocal Estimation for Optimized Sampling in BDPT	SIGGRAPH 2024	74949824	1807583	1807583
obsidian-vault/paperPDFs/SIGGRAPH_2024/Learning_Images_Across_Scales_Using_Adversarial_Training.pdf	https://doi.org/10.1145/3658190	Learning Images Across Scales Using Adversarial Training	SIGGRAPH 2024	74902575	4580202	4580202
obsidian-vault/paperPDFs/SIGGRAPH_2023/Polynomial_2D_Green_Coordinates_for_Polygonal_Cages.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591499	Polynomial 2D Green Coordinates for Polygonal Cages	SIGGRAPH 2023	74800020	1177781	1177781
obsidian-vault/paperPDFs/SIGGRAPH_2025/Quadric_Based_Silhouette_Sampling_for_Differentiable_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3731146	Quadric-Based Silhouette Sampling for Differentiable Rendering	SIGGRAPH 2025	74539408	2168065	2168065
obsidian-vault/paperPDFs/SIGGRAPH_2024/LightFormer_Light_oriented_Global_Neural_Rendering_in_Dynamic_Scene.pdf	https://doi.org/10.1145/3658229	LightFormer: Light-oriented Global Neural Rendering in Dynamic Scene	SIGGRAPH 2024	74454711	1528379	1528379
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Packing_from_Visual_Sensing_to_Reinforcement_Learning.pdf	https://dl.acm.org/doi/pdf/10.1145/3618354	Neural Packing: from Visual Sensing to Reinforcement Learning	SIGGRAPH ASIA 2023	74172850	1128197	1128197
obsidian-vault/paperPDFs/SIGGRAPH_2022/Stroke_Transfer_Example_based_Synthesis_of_Animatable_Stroke_Styles.pdf	http://www.cg.it.aoyama.ac.jp/yonghao/sig22/abstsig22.html	Stroke Transfer: Example-based Synthesis of Animatable Stroke Styles	SIGGRAPH 2022	74127892	873036	873036
obsidian-vault/paperPDFs/SIGGRAPH_2024/FlexScale_Modeling_and_Characterization_of_Flexible_Scaled_Sheets.pdf	https://doi.org/10.1145/3658175	FlexScale: Modeling and Characterization of Flexible Scaled Sheets	SIGGRAPH 2024	73848353	4629719	4629719
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/ShapeGen_Towards_High_Quality_3D_Shape_Synthesis.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763812	ShapeGen: Towards High-Quality 3D Shape Synthesis	SIGGRAPH ASIA 2025	73841724	1142216	1142216
obsidian-vault/paperPDFs/SIGGRAPH_2025/MiSo_A_DSL_for_robust_and_efficient_MINIMIZE_and_SOLVE_problems.pdf	https://dl.acm.org/doi/pdf/10.1145/3731207	MiSo: A DSL for robust and efficient MINIMIZE and SOLVE problems	SIGGRAPH 2025	73700448	691778	691778
obsidian-vault/paperPDFs/SIGGRAPH_2026/The_Antipodal_Method_Fast_Accurate_and_Robust_3D_Generalized_Winding_Numbers.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_570&sess=sess149	The Antipodal Method: Fast, Accurate, and Robust 3D Generalized Winding Numbers	SIGGRAPH 2026	73623287	3809324	3809324
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Learning_Reconstructability_for_Drone_Aerial_Path_Planning.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555433	Learning Reconstructability for Drone Aerial Path Planning	SIGGRAPH ASIA 2022	73619730	1566217	1566217
obsidian-vault/paperPDFs/TOG_2019/Neural_State_Machine_for_Character_Scene_Interactions.pdf	https://doi.org/10.1145/3355089.3356505	Neural State Machine for Character-Scene Interactions	TOG 2019	73292879	792872	792872
obsidian-vault/paperPDFs/TOG_2024/Categorical_Codebook_Matching_for_Embodied_Character_Controllers.pdf	https://doi.org/10.1145/3658209	Categorical Codebook Matching for Embodied Character Controllers	TOG 2024	73184948	891106	891106
obsidian-vault/paperPDFs/SIGGRAPH_2023/NeuSample_Importance_Sampling_for_Neural_Materials.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591524	NeuSample: Importance Sampling for Neural Materials	SIGGRAPH 2023	73173389	1423386	1423386
obsidian-vault/paperPDFs/CVPR_2026/Gen3R_3D_Scene_Generation_Meets_Feed_Forward_Reconstruction.pdf	https://arxiv.org/abs/2601.04090	Gen3R: 3D Scene Generation Meets Feed-Forward Reconstruction	CVPR 2026	73015937	1236958	1236958
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Woven_Fabric_Capture_from_a_Single_Photo.pdf	https://wangningbei.github.io/2022/Fabrics.html	Woven Fabric Capture from a Single Photo	SIGGRAPH ASIA 2022	72585071	3455111	3455111
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/InfiniHuman_Realistic_3D_Human_Creation_with_Precise_Control.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763815	InfiniHuman: Realistic 3D Human Creation with Precise Control	SIGGRAPH ASIA 2025	72569022	4573185	4573185
obsidian-vault/paperPDFs/SIGGRAPH_2024/Self_Supervised_High_Dynamic_Range_Imaging_What_Can_Be_Learned_from_a_Single_8_bit_Video.pdf	https://doi.org/10.1145/3648570	Self-Supervised High Dynamic Range Imaging: What Can Be Learned from a Single 8-bit Video?	SIGGRAPH 2024	72559857	1167803	1167803
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Spectral_Prefiltering_of_Neural_Fields.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763901	Spectral Prefiltering of Neural Fields	SIGGRAPH ASIA 2025	72520227	3612899	3612899
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/GarmentCode_Programming_Parametric_Sewing_Patterns.pdf	https://doi.org/10.1145/3618351	GarmentCode: Programming Parametric Sewing Patterns	SIGGRAPH ASIA 2023	72485025	986046	986046
obsidian-vault/paperPDFs/SIGGRAPH_2023/The_Visual_Language_of_Fabrics.pdf	https://valentin.deschaintre.fr/text2fabric	The Visual Language of Fabrics	SIGGRAPH 2023	72175081	2364508	2364508
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Autoregressive_Generation_of_Static_and_Growing_Trees.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763818	Autoregressive Generation of Static and Growing Trees	SIGGRAPH ASIA 2025	71664040	1317394	1317394
obsidian-vault/paperPDFs/SIGGRAPH_2026/Complex_Valued_Holographic_Radiance_Fields.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_133&sess=sess132	Complex-Valued Holographic Radiance Fields	SIGGRAPH 2026	70892817	4074490	4074490
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PoissonNet_A_Local_Global_Approach_for_Learning_on_Surfaces.pdf	https://dl.acm.org/doi/pdf/10.1145/3763298	PoissonNet: A Local-Global Approach for Learning on Surfaces	SIGGRAPH ASIA 2025	70798335	2764600	2764600
obsidian-vault/paperPDFs/SIGGRAPH_2023/Deep_Appearance_Prefiltering.pdf	http://civc.ucsb.edu/graphics/Papers/TOG2022_DAP/	Deep Appearance Prefiltering	SIGGRAPH 2023	70716290	2134381	2134381
obsidian-vault/paperPDFs/SIGGRAPH_2024/Neural_Monte_Carlo_Fluid_Simulation.pdf	https://doi.org/10.1145/3641519.3657438	Neural Monte Carlo Fluid Simulation	SIGGRAPH 2024	70500446	1332525	1332525
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Multiple_bounce_Smith_Microfacet_BRDFs_using_the_Invariance_Principle.pdf	https://doi.org/10.1145/3610548.3618198	Multiple-bounce Smith Microfacet BRDFs using the Invariance Principle	SIGGRAPH ASIA 2023	70431786	1766195	1766195
obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Fully_correlated_Anisotropic_Micrograin_BSDF_Model.pdf	https://dl.acm.org/doi/pdf/10.1145/3658224	A Fully-correlated Anisotropic Micrograin BSDF Model	SIGGRAPH 2024	70153965	1234817	1234817
obsidian-vault/paperPDFs/SIGGRAPH_2022/MoRF_Morphable_Radiance_Fields_for_Multiview_Neural_Head_Modeling.pdf	https://studios.disneyresearch.com/2022/07/24/morf-morphable-radiance-fields-for-multiview-neural-head-modeling/	MoRF: Morphable Radiance Fields for Multiview Neural Head Modeling	SIGGRAPH 2022	69898651	694497	694497
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/C_0_Generalized_Coons_Patches_for_High_order_Cage_based_Deformation.pdf	https://dl.acm.org/doi/pdf/10.1145/3687972	C^0 Generalized Coons Patches for High-order Cage-based Deformation	SIGGRAPH ASIA 2024	69473155	5043458	5043458
obsidian-vault/paperPDFs/SIGGRAPH_2022/VEMPIC_Particle_in_polyhedron_Fluid_Simulation_for_Intricate_Solid_Boundaries.pdf	https://www.dgp.toronto.edu/projects/vempic/	VEMPIC: Particle-in-polyhedron Fluid Simulation for Intricate Solid Boundaries	SIGGRAPH 2022	69421561	1287317	1287317
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/MetaLayer_A_Meta_learned_BSDF_Model_for_Layered_Materials.pdf	https://doi.org/10.1145/3618365	MetaLayer: A Meta-learned BSDF Model for Layered Materials	SIGGRAPH ASIA 2023	69414814	2784203	2784203
obsidian-vault/paperPDFs/SIGGRAPH_2023/Neural_Partitioning_Pyramids_for_Denoising_Monte_Carlo_Renderings.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591562	Neural Partitioning Pyramids for Denoising Monte Carlo Renderings	SIGGRAPH 2023	69104572	4349346	4349346
