paper_list_line,venue,paper_title,note,attempts
4738,SIGGRAPH ASIA 2023,360° Reconstruction From a Single Image Using Space Carved Outpainting,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_850&sess=sess130"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.36:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.26:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.26:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4740,SIGGRAPH ASIA 2023,A Hessian-Based Field Deformer for Real-Time Topology-Aware Shape Editing,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_534&sess=sess171"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.41:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.17:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.17:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4634,SIGGRAPH ASIA 2022,It's Me: VR-based Journaling for Improved Cognitive Self-Regulation,crossref_skipped,"[{""url"": ""https://sa2022.conference-schedule.org/presentation/?id=pos_192&sess=sess201"", ""source"": ""csv:paper_link"", ""result"": ""landing:error:SSLError:HTTPSConnectionPool(host='sa2022.conference-schedule.org', port=443): Max retries exceeded with url: /presentation/?id=pos_192&sess=sess201 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)')))"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4717,SIGGRAPH ASIA 2022,Sustainable VFX - A Pipeline and Rendering Challenge?,crossref_skipped,"[{""url"": ""https://sa2022.conference-schedule.org/presentation/?id=pos_220&sess=sess198"", ""source"": ""csv:paper_link"", ""result"": ""landing:error:SSLError:HTTPSConnectionPool(host='sa2022.conference-schedule.org', port=443): Max retries exceeded with url: /presentation/?id=pos_220&sess=sess198 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)')))"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4741,SIGGRAPH ASIA 2023,A Locality-based Neural Solver for Optical Motion Capture,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_240&sess=sess139"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.36:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.24:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.24:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4749,SIGGRAPH ASIA 2023,ActRay: Online Active Ray Sampling for Radiance Fields,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_1043&sess=sess154"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.40:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.31:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.31:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4743,SIGGRAPH ASIA 2023,"A Neural Implicit Representation for the Image Stack: Depth, All in Focus, and High Dynamic Range",crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_480&sess=sess153"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.33:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.21:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.21:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4757,SIGGRAPH ASIA 2023,An Unified $\lambda$-subdivision Scheme for Quadrilateral Meshes with Optimal Curvature Performance in Extraordinary Regions,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_900&sess=sess144"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.36:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.16:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.16:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4762,SIGGRAPH ASIA 2023,Anything to Glyph: Artistic Font Synthesis via Text-to-Image Diffusion Model,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_639&sess=sess152"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.41:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.26:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.26:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4771,SIGGRAPH ASIA 2023,Close the Design-to-Manufacturing Gap in Computational Optics with a ’Real2Sim’ Learned Two-Photon Neural Lithography Simulator,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_995&sess=sess152"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.34:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.20:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.20:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4766,SIGGRAPH ASIA 2023,Bézier Spline Simplification Using Locally Integrated Error Metrics,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_950&sess=sess144"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.41:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.31:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.31:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4775,SIGGRAPH ASIA 2023,Compact Neural Graphic Primitives with Learned Hash Probing,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_397&sess=sess159"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.42:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.27:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.27:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4782,SIGGRAPH ASIA 2023,Constructive Solid Geometry on Neural Signed Distance Fields,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_406&sess=sess159"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.38:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.33:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.33:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4783,SIGGRAPH ASIA 2023,Content-based Search for Deep Generative Models,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_528&sess=sess132"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.34:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.34:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.34:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4785,SIGGRAPH ASIA 2023,Curl Noise Jittering,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_380&sess=sess134"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.42:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.37:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.37:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4790,SIGGRAPH ASIA 2023,DeepBasis: Hand-Held Single-Image SVBRDF Capture via Two-Level Basis Material Model,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_842&sess=sess133"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.34:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.22:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.22:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
4794,SIGGRAPH ASIA 2023,Differentiable Dynamic Visible-Light Tomography,crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_396&sess=sess136"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""3"", ""dois"": """"}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SIGGRAPH_Asia_2023_Awards_Winners.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.34:content_type=application/pdf""}, {""url"": ""https://asia.siggraph.org/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.31:content_type=application/pdf""}, {""url"": ""https://siggraph.ifdemo.com/2023/images/pdfs/SA23-Exhibition-Sponsorship.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.31:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
